state_ut,district,year,murder,rape,kidnapping_abduction_total,dacoity,dacoity_with_murder,robbery,theft,unlawful_assembly,riots,riots_communal,riots_industrial,riots_political,riots_caste_conflict,riots_students,counterfeiting,dowry_deaths,sexual_harassment,importation_of_girls_from_foriegn_country,humantrafficking,unnatural_offence
odisha,keonjhar,2007,81,41,,6,,54,231,,88,,,,,,2,21,,,,
odisha,khurda,2007,56,53,,23,,175,1310,,93,,,,,,1,20,,,,
odisha,koraput,2007,42,41,,2,,21,141,,39,,,,,,2,4,,,,
odisha,malkangir,2007,30,12,,1,,7,30,,29,,,,,,0,2,,,,
odisha,mayurbhanj,2007,98,74,,6,,47,290,,30,,,,,,4,16,,,,
odisha,nayagarh,2007,31,21,,0,,16,100,,35,,,,,,0,14,,,,
odisha,nowrangpur,2007,28,28,,3,,6,42,,42,,,,,,0,1,,,,
odisha,nuapada,2007,17,5,,1,,4,59,,20,,,,,,1,8,,,,
odisha,puri,2007,21,43,,9,,90,348,,79,,,,,,0,34,,,,
odisha,rayagada,2007,31,23,,1,,7,59,,39,,,,,,1,2,,,,
odisha,rourkela,2007,23,15,,3,,31,221,,22,,,,,,1,2,,,,
odisha,sambalpur,2007,46,27,,17,,82,259,,80,,,,,,1,5,,,,
odisha,sonepur,2007,9,16,,0,,8,45,,27,,,,,,0,0,,,,
odisha,srp(cuttack),2007,2,0,,2,,11,207,,0,,,,,,0,0,,,,
odisha,srp(rourkela),2007,6,1,,2,,10,103,,3,,,,,,0,0,,,,
odisha,sundargarh,2007,85,43,,20,,38,212,,34,,,,,,0,2,,,,
odisha,total,2007,1210,939,,247,,1273,6830,,1983,,,,,,30,461,,,,
punjab,amritsar,2007,43,21,,2,,21,445,,0,,,,,,9,5,,,,
punjab,amritsar rural,2007,31,10,,0,,3,70,,0,,,,,,4,1,,,,
punjab,barnala,2007,12,7,,0,,1,65,,1,,,,,,1,5,,,,
punjab,batala,2007,25,15,,2,,0,144,,0,,,,,,2,2,,,,
punjab,bhatinda,2007,41,27,,1,,7,309,,0,,,,,,1,6,,,,
punjab,faridkot,2007,23,13,,0,,2,137,,0,,,,,,5,2,,,,
punjab,fatehgarh sahib,2007,10,15,,1,,3,244,,0,,,,,,1,5,,,,
punjab,ferozpur,2007,48,33,,0,,0,199,,0,,,,,,2,5,,,,
punjab,g.r.p,2007,14,2,,0,,0,34,,0,,,,,,1,2,,,,
punjab,gurdaspur,2007,19,30,,1,,2,120,,0,,,,,,3,9,,,,
punjab,hoshiarpur,2007,43,27,,1,,2,210,,0,,,,,,2,6,,,,
punjab,jagraon,2007,10,15,,0,,0,100,,0,,,,,,2,1,,,,
punjab,jalandhar,2007,63,54,,5,,11,630,,0,,,,,,8,12,,,,
punjab,kapurthala,2007,29,22,,0,,15,210,,0,,,,,,3,7,,,,
punjab,khanna,2007,24,17,,3,,7,108,,0,,,,,,3,8,,,,
punjab,ludhiana,2007,63,58,,3,,19,664,,0,,,,,,4,9,,,,
punjab,mansa,2007,28,20,,1,,1,59,,0,,,,,,2,6,,,,
punjab,moga,2007,37,7,,0,,4,125,,0,,,,,,0,4,,,,
punjab,muktsar,2007,27,11,,0,,2,104,,0,,,,,,1,4,,,,
punjab,nawan shahr,2007,21,13,,1,,15,99,,0,,,,,,3,4,,,,
punjab,patiala,2007,51,22,,1,,3,320,,0,,,,,,2,17,,,,
punjab,ropar,2007,10,7,,0,,5,108,,0,,,,,,0,2,,,,
punjab,sangrur,2007,36,31,,3,,8,210,,0,,,,,,3,5,,,,
punjab,sas ngr,2007,11,16,,2,,2,312,,0,,,,,,0,0,,,,
punjab,tarn taran,2007,41,26,,10,,5,147,,0,,,,,,6,6,,,,
punjab,total,2007,760,519,,37,,138,5173,,1,,,,,,68,133,,,,
rajasthan,ajmer,2007,53,31,,2,,24,867,,55,,,,,,4,19,,,,
rajasthan,alwar,2007,89,73,,0,,38,1241,,35,,,,,,4,43,,,,
rajasthan,banswara,2007,39,39,,0,,9,106,,95,,,,,,0,4,,,,
rajasthan,baran,2007,37,43,,1,,13,271,,8,,,,,,0,8,,,,
rajasthan,barmer,2007,26,19,,0,,1,178,,7,,,,,,0,9,,,,
rajasthan,bharatpur,2007,69,62,,32,,22,772,,22,,,,,,4,30,,,,
rajasthan,bhilwara,2007,34,48,,1,,47,596,,24,,,,,,1,10,,,,
rajasthan,bikaner,2007,39,32,,0,,8,320,,2,,,,,,1,18,,,,
rajasthan,bundi,2007,28,28,,1,,14,216,,24,,,,,,0,2,,,,
rajasthan,chittorgarh,2007,48,92,,4,,38,628,,132,,,,,,3,6,,,,
rajasthan,churu,2007,20,27,,0,,6,160,,8,,,,,,0,11,,,,
rajasthan,dausa,2007,34,16,,0,,9,725,,28,,,,,,1,12,,,,
rajasthan,dholpur,2007,44,20,,5,,12,403,,29,,,,,,3,13,,,,
rajasthan,dungarpur,2007,23,10,,1,,10,58,,70,,,,,,0,2,,,,
rajasthan,g.r.p.,2007,4,0,,1,,2,483,,14,,,,,,1,1,,,,
rajasthan,ganganagar,2007,61,66,,1,,18,388,,0,,,,,,2,11,,,,
rajasthan,hanumangarh,2007,32,39,,0,,6,199,,0,,,,,,0,14,,,,
rajasthan,jaipur east,2007,14,25,,4,,102,2295,,121,,,,,,5,7,,,,
rajasthan,jaipur north,2007,17,23,,2,,24,830,,52,,,,,,0,11,,,,
rajasthan,jaipur rural,2007,66,39,,1,,24,1097,,105,,,,,,0,25,,,,
rajasthan,jaipur south,2007,21,14,,1,,27,1293,,114,,,,,,4,7,,,,
rajasthan,jaisalmer,2007,5,4,,1,,2,139,,24,,,,,,0,7,,,,
rajasthan,jalore,2007,21,7,,2,,3,152,,18,,,,,,0,9,,,,
rajasthan,jhalawar,2007,43,54,,1,,20,390,,67,,,,,,2,10,,,,
rajasthan,jhunjhunu,2007,44,31,,0,,2,310,,33,,,,,,1,18,,,,
rajasthan,jodhpur city,2007,16,16,,0,,16,718,,20,,,,,,2,11,,,,
rajasthan,jodhpur rural,2007,23,24,,2,,13,232,,17,,,,,,0,15,,,,
rajasthan,karauli,2007,37,28,,0,,26,424,,13,,,,,,1,18,,,,
rajasthan,kota city,2007,22,25,,1,,62,897,,10,,,,,,0,10,,,,
rajasthan,kota rural,2007,25,30,,2,,23,209,,15,,,,,,0,5,,,,
rajasthan,nagaur,2007,42,38,,1,,20,372,,6,,,,,,4,12,,,,
rajasthan,pali,2007,30,39,,0,,13,333,,26,,,,,,3,5,,,,
rajasthan,rajsamand,2007,13,5,,1,,9,173,,41,,,,,,0,6,,,,
rajasthan,sawai madhopur,2007,19,21,,0,,12,452,,16,,,,,,2,13,,,,
rajasthan,sikar,2007,36,34,,1,,8,353,,24,,,,,,3,19,,,,
rajasthan,sirohi,2007,22,23,,0,,9,164,,27,,,,,,0,5,,,,
rajasthan,tonk,2007,23,19,,0,,9,271,,51,,,,,,2,3,,,,
rajasthan,udaipur,2007,84,94,,2,,77,630,,273,,,,,,3,10,,,,
rajasthan,total,2007,1303,1238,,71,,778,19345,,1626,,,,,,56,439,,,,
sikkim,east,2007,2,8,,0,,4,62,,9,,,,,,3,0,,,,
sikkim,north,2007,0,0,,0,,1,5,,0,,,,,,0,0,,,,
sikkim,south,2007,1,12,,0,,0,29,,5,,,,,,0,0,,,,
sikkim,west,2007,6,4,,0,,1,22,,1,,,,,,0,0,,,,
sikkim,total,2007,9,24,,0,,6,118,,15,,,,,,3,0,,,,
tamil nadu,chennai,2007,145,46,,8,,74,2117,,115,,,,,,9,43,,,,
tamil nadu,chennai rly.,2007,4,0,,0,,4,113,,17,,,,,,1,1,,,,
tamil nadu,coimbatore rural,2007,87,16,,7,,27,1044,,190,,,,,,7,11,,,,
tamil nadu,coimbatore urban,2007,22,10,,1,,8,682,,5,,,,,,1,4,,,,
tamil nadu,cuddalore,2007,61,28,,4,,28,490,,152,,,,,,0,3,,,,
tamil nadu,dharmapuri,2007,38,6,,5,,2,124,,128,,,,,,1,4,,,,
tamil nadu,dindigul,2007,40,12,,1,,10,297,,57,,,,,,2,3,,,,
tamil nadu,erode,2007,54,20,,5,,10,603,,64,,,,,,1,5,,,,
tamil nadu,kanchipuram,2007,57,25,,4,,16,368,,80,,,,,,0,13,,,,
tamil nadu,kanyakumari,2007,27,11,,3,,6,292,,0,,,,,,5,7,,,,
tamil nadu,karur,2007,18,3,,2,,14,168,,29,,,,,,6,0,,,,
tamil nadu,krishnagiri,2007,72,11,,8,,21,291,,163,,,,,,5,3,,,,
tamil nadu,madurai rural,2007,55,9,,3,,10,252,,133,,,,,,0,11,,,,
tamil nadu,madurai urban,2007,27,4,,3,,5,334,,7,,,,,,2,10,,,,
tamil nadu,nagapattinam,2007,39,14,,0,,4,205,,40,,,,,,1,4,,,,
tamil nadu,namakkal,2007,26,12,,4,,7,230,,55,,,,,,3,3,,,,
tamil nadu,nilgiris,2007,13,6,,2,,2,104,,15,,,,,,1,1,,,,
tamil nadu,perambalur,2007,32,26,,1,,5,172,,47,,,,,,1,3,,,,
tamil nadu,pudukottai,2007,34,14,,0,,9,257,,41,,,,,,0,6,,,,
tamil nadu,ramnathapuram,2007,37,8,,0,,6,187,,49,,,,,,0,3,,,,
tamil nadu,salem rural,2007,67,25,,8,,21,202,,191,,,,,,0,6,,,,
tamil nadu,salem urban,2007,16,10,,0,,5,186,,28,,,,,,4,2,,,,
tamil nadu,sivagangai,2007,43,3,,0,,9,227,,39,,,,,,0,3,,,,
tamil nadu,thanjavur,2007,68,5,,4,,18,588,,71,,,,,,1,9,,,,
tamil nadu,theni,2007,29,4,,0,,9,241,,77,,,,,,1,3,,,,
tamil nadu,thirunelveli rural,2007,80,35,,1,,46,416,,2,,,,,,7,5,,,,
tamil nadu,thirunelveli urban,2007,16,6,,0,,10,196,,6,,,,,,0,1,,,,
tamil nadu,thiruvallur,2007,23,7,,2,,2,161,,37,,,,,,1,3,,,,
tamil nadu,thiruvannamalai,2007,45,14,,1,,2,195,,73,,,,,,0,4,,,,
tamil nadu,thiruvarur,2007,39,9,,5,,13,175,,81,,,,,,2,10,,,,
tamil nadu,thoothugudi,2007,62,19,,0,,11,411,,4,,,,,,8,2,,,,
tamil nadu,trichy rly.,2007,0,0,,0,,0,31,,2,,,,,,0,0,,,,
tamil nadu,trichy rural,2007,49,12,,0,,10,184,,16,,,,,,1,4,,,,
tamil nadu,trichy urban,2007,21,2,,1,,18,516,,4,,,,,,0,2,,,,
tamil nadu,vellore,2007,66,25,,0,,11,418,,4,,,,,,0,8,,,,
tamil nadu,villupuram,2007,70,58,,4,,24,369,,282,,,,,,1,5,,,,
tamil nadu,virudhunagar,2007,51,8,,1,,18,371,,71,,,,,,2,3,,,,
tamil nadu,total,2007,1633,523,,88,,495,13217,,2375,,,,,,74,208,,,,
tripura,dhalai,2007,18,13,,1,,8,29,,18,,,,,,0,4,,,,
tripura,north,2007,21,26,,1,,6,72,,21,,,,,,6,0,,,,
tripura,south,2007,34,41,,0,,27,125,,33,,,,,,1,10,,,,
tripura,west,2007,65,77,,12,,23,185,,70,,,,,,3,22,,,,
tripura,total,2007,138,157,,14,,64,411,,142,,,,,,10,36,,,,
uttar pradesh,agra,2007,123,30,,11,,57,1483,,218,,,,,,16,78,,,,
uttar pradesh,aligarh,2007,166,50,,3,,67,680,,164,,,,,,12,70,,,,
uttar pradesh,allahabad,2007,143,26,,3,,47,606,,106,,,,,,3,63,,,,
uttar pradesh,ambedkar nagar,2007,26,15,,1,,19,126,,26,,,,,,1,8,,,,
uttar pradesh,auraiya,2007,37,9,,5,,22,81,,47,,,,,,2,34,,,,
uttar pradesh,azamgarh,2007,54,11,,4,,22,119,,29,,,,,,6,29,,,,
uttar pradesh,badaun,2007,88,11,,4,,17,158,,15,,,,,,3,31,,,,
uttar pradesh,baghpat,2007,81,17,,3,,26,157,,40,,,,,,3,22,,,,
uttar pradesh,bahraich,2007,43,34,,7,,26,130,,31,,,,,,1,28,,,,
uttar pradesh,ballia,2007,32,10,,1,,6,105,,38,,,,,,1,13,,,,
uttar pradesh,balrampur,2007,20,10,,4,,2,58,,13,,,,,,3,10,,,,
uttar pradesh,banda,2007,49,15,,0,,10,79,,28,,,,,,2,16,,,,
uttar pradesh,barabanki,2007,62,25,,13,,24,161,,39,,,,,,0,35,,,,
uttar pradesh,bareilly,2007,138,62,,5,,62,514,,97,,,,,,11,54,,,,
uttar pradesh,basti,2007,24,10,,0,,11,97,,34,,,,,,5,13,,,,
uttar pradesh,bijnor,2007,99,27,,7,,35,178,,70,,,,,,2,26,,,,
uttar pradesh,bulandshahar,2007,146,44,,1,,33,400,,105,,,,,,3,36,,,,
uttar pradesh,chandoli,2007,17,6,,2,,5,51,,7,,,,,,2,22,,,,
uttar pradesh,chitrakoot dham,2007,23,23,,3,,1,39,,5,,,,,,0,7,,,,
uttar pradesh,deoria,2007,31,2,,1,,5,83,,40,,,,,,2,25,,,,
uttar pradesh,etah,2007,141,39,,1,,27,297,,116,,,,,,3,56,,,,
uttar pradesh,etawah,2007,66,14,,2,,32,220,,16,,,,,,2,28,,,,
uttar pradesh,faizabad,2007,52,23,,4,,12,218,,33,,,,,,2,17,,,,
uttar pradesh,fatehgarh,2007,64,21,,3,,27,103,,32,,,,,,2,24,,,,
uttar pradesh,fatehpur,2007,66,22,,6,,18,80,,13,,,,,,3,33,,,,
uttar pradesh,firozabad,2007,123,28,,30,,74,318,,152,,,,,,0,56,,,,
uttar pradesh,g.r.p.,2007,20,2,,11,,27,1279,,23,,,,,,0,2,,,,
uttar pradesh,gautambudh nagar,2007,75,17,,3,,47,1349,,83,,,,,,4,14,,,,
uttar pradesh,ghaziabad,2007,150,33,,4,,45,1031,,69,,,,,,12,37,,,,
uttar pradesh,ghazipur,2007,40,10,,7,,23,106,,120,,,,,,11,22,,,,
uttar pradesh,gonda,2007,46,13,,7,,23,156,,37,,,,,,0,35,,,,
uttar pradesh,gorakhpur,2007,75,19,,0,,15,348,,78,,,,,,6,23,,,,
uttar pradesh,hamirpur,2007,22,8,,0,,1,13,,3,,,,,,0,9,,,,
uttar pradesh,hardoi,2007,86,33,,1,,17,163,,22,,,,,,0,42,,,,
uttar pradesh,hathras,2007,56,16,,32,,57,197,,88,,,,,,0,17,,,,
uttar pradesh,j.p.nagar,2007,66,28,,0,,16,167,,95,,,,,,6,12,,,,
uttar pradesh,jalaun,2007,48,8,,5,,13,82,,14,,,,,,1,32,,,,
uttar pradesh,jaunpur,2007,44,24,,6,,41,169,,84,,,,,,2,47,,,,
uttar pradesh,jhansi,2007,66,10,,0,,23,178,,14,,,,,,1,28,,,,
uttar pradesh,kannauj,2007,54,6,,1,,16,78,,17,,,,,,2,13,,,,
uttar pradesh,kanpur dehat,2007,41,13,,4,,15,114,,103,,,,,,4,37,,,,
uttar pradesh,kanpur nagar,2007,148,46,,42,,114,1204,,273,,,,,,32,59,,,,
uttar pradesh,kaushambi,2007,51,30,,3,,26,69,,35,,,,,,5,35,,,,
uttar pradesh,khiri,2007,93,47,,6,,21,276,,42,,,,,,1,57,,,,
uttar pradesh,kushi nagar,2007,20,9,,0,,7,72,,51,,,,,,4,18,,,,
uttar pradesh,lalitpur,2007,22,10,,4,,2,44,,29,,,,,,1,14,,,,
uttar pradesh,lucknow,2007,159,82,,32,,221,2642,,299,,,,,,21,57,,,,
uttar pradesh,maharajganj,2007,25,23,,2,,11,52,,33,,,,,,5,18,,,,
uttar pradesh,mahoba,2007,30,10,,0,,8,55,,12,,,,,,3,12,,,,
uttar pradesh,mainpuri,2007,108,11,,58,,65,251,,72,,,,,,5,48,,,,
uttar pradesh,mathura,2007,83,36,,9,,44,610,,141,,,,,,7,26,,,,
uttar pradesh,mau,2007,32,8,,0,,14,93,,78,,,,,,4,14,,,,
uttar pradesh,meerut,2007,195,39,,7,,86,854,,148,,,,,,24,38,,,,
uttar pradesh,mirzapur,2007,40,10,,0,,9,98,,7,,,,,,1,28,,,,
uttar pradesh,moradabad,2007,130,58,,4,,44,597,,95,,,,,,8,34,,,,
uttar pradesh,muzaffarnagar,2007,213,37,,12,,75,532,,142,,,,,,16,34,,,,
uttar pradesh,pilibhit,2007,38,23,,0,,4,83,,10,,,,,,4,18,,,,
uttar pradesh,pratapgarh,2007,58,16,,3,,19,180,,91,,,,,,4,27,,,,
uttar pradesh,raibareilly,2007,57,31,,5,,14,175,,55,,,,,,3,31,,,,
uttar pradesh,rampur,2007,57,40,,5,,47,274,,52,,,,,,7,18,,,,
uttar pradesh,saharanpur,2007,81,14,,1,,22,389,,80,,,,,,12,16,,,,
uttar pradesh,sant kabirnagar,2007,21,9,,0,,12,36,,16,,,,,,2,7,,,,
uttar pradesh,shahjahanpur,2007,126,52,,19,,48,244,,59,,,,,,0,56,,,,
uttar pradesh,shrawasti,2007,19,10,,2,,5,55,,11,,,,,,1,4,,,,
uttar pradesh,sidharthnagar,2007,12,5,,0,,7,78,,13,,,,,,3,9,,,,
uttar pradesh,sitapur,2007,112,67,,7,,43,466,,57,,,,,,2,61,,,,
uttar pradesh,sonbhadra,2007,35,16,,1,,8,66,,13,,,,,,1,11,,,,
uttar pradesh,st.ravidasnagar,2007,13,1,,1,,14,70,,12,,,,,,2,14,,,,
uttar pradesh,sultanpur,2007,59,34,,1,,37,198,,41,,,,,,3,21,,,,
uttar pradesh,unnao,2007,94,30,,6,,32,165,,45,,,,,,3,52,,,,
uttar pradesh,varanasi,2007,66,20,,2,,44,917,,119,,,,,,14,35,,,,
uttar pradesh,total,2007,5000,1648,,437,,2169,22816,,4495,,,,,,337,2076,,,,
uttarakhand,almora,2007,19,6,,2,,10,42,,11,,,,,,3,5,,,,
uttarakhand,bageshwar,2007,10,3,,0,,2,8,,5,,,,,,0,2,,,,
uttarakhand,chamoli,2007,15,10,,0,,1,26,,19,,,,,,0,2,,,,
uttarakhand,champawat,2007,5,2,,0,,3,13,,3,,,,,,2,0,,,,
uttarakhand,dehradun,2007,37,29,,7,,25,396,,98,,,,,,17,3,,,,
uttarakhand,haridwar,2007,55,28,,19,,70,472,,99,,,,,,6,16,,,,
uttarakhand,nainital,2007,26,6,,7,,13,176,,28,,,,,,5,12,,,,
uttarakhand,pauri garhwal,2007,19,7,,0,,3,49,,12,,,,,,0,7,,,,
uttarakhand,pithoragarh,2007,9,9,,1,,8,33,,11,,,,,,1,3,,,,
uttarakhand,rudra prayag,2007,6,1,,0,,3,20,,8,,,,,,0,5,,,,
uttarakhand,tehri garhwal,2007,11,2,,0,,9,37,,18,,,,,,1,3,,,,
uttarakhand,udhamsingh nagar,2007,54,12,,10,,23,292,,133,,,,,,4,9,,,,
uttarakhand,uttarkashi,2007,2,2,,0,,3,29,,14,,,,,,0,3,,,,
uttarakhand,total,2007,268,117,,46,,173,1593,,459,,,,,,39,70,,,,
west bengal,24 parganas north,2007,194,231,,13,,18,1183,,545,,,,,,3,53,,,,
west bengal,24 parganas south,2007,158,205,,14,,39,1440,,325,,,,,,11,67,,,,
west bengal,asansol,2007,26,15,,3,,9,145,,18,,,,,,1,11,,,,
west bengal,bankura,2007,49,44,,5,,20,157,,87,,,,,,5,24,,,,
west bengal,birbhum,2007,66,53,,10,,14,263,,199,,,,,,4,9,,,,
west bengal,burdwan,2007,122,69,,13,,28,517,,212,,,,,,7,31,,,,
west bengal,coochbehar,2007,34,139,,1,,8,160,,50,,,,,,5,6,,,,
west bengal,dakshin dinajpur,2007,34,46,,0,,4,92,,30,,,,,,3,10,,,,
west bengal,darjeeling,2007,31,48,,5,,7,473,,28,,,,,,6,2,,,,
west bengal,hooghly,2007,90,57,,12,,24,631,,281,,,,,,1,16,,,,
west bengal,howrah,2007,69,45,,4,,17,635,,180,,,,,,1,33,,,,
west bengal,howrah g.r.p.,2007,9,1,,0,,5,401,,3,,,,,,0,0,,,,
west bengal,jalpaiguri,2007,122,235,,5,,35,1538,,69,,,,,,6,14,,,,
west bengal,kharagpur g.r.p.,2007,3,0,,1,,0,127,,2,,,,,,0,0,,,,
west bengal,kolkata,2007,36,44,,2,,74,2924,,220,,,,,,14,8,,,,
west bengal,malda,2007,88,103,,4,,15,273,,35,,,,,,17,11,,,,
west bengal,murshidabad,2007,132,369,,10,,17,655,,212,,,,,,20,32,,,,
west bengal,nadia,2007,99,183,,18,,14,863,,193,,,,,,8,42,,,,
west bengal,paschim midnapur,2007,105,60,,10,,31,328,,204,,,,,,4,31,,,,
west bengal,purab midnapur,2007,76,41,,8,,10,242,,741,,,,,,2,24,,,,
west bengal,purulia,2007,46,38,,0,,12,184,,58,,,,,,0,14,,,,
west bengal,sealdah g.r.p.,2007,6,3,,5,,5,164,,8,,,,,,1,1,,,,
west bengal,siliguri g.r.p.,2007,4,1,,2,,0,57,,2,,,,,,0,0,,,,
west bengal,uttar dinajpur,2007,53,76,,1,,21,295,,25,,,,,,8,12,,,,
west bengal,total,2007,1652,2106,,146,,427,13747,,3727,,,,,,127,451,,,,
a&n islands,a and n islands,2007,15,3,,5,,9,112,,17,,,,,,1,1,,,,
a&n islands,total,2007,15,3,,5,,9,112,,17,,,,,,1,1,,,,
chandigarh,chandigarh,2007,19,22,,2,,37,1740,,79,,,,,,2,1,,,,
chandigarh,total,2007,19,22,,2,,37,1740,,79,,,,,,2,1,,,,
d&n haveli,d and n haveli,2007,10,7,,1,,3,87,,39,,,,,,1,0,,,,
d&n haveli,total,2007,10,7,,1,,3,87,,39,,,,,,1,0,,,,
daman&diu,daman,2007,12,1,,3,,1,37,,26,,,,,,0,1,,,,
daman&diu,diu,2007,0,0,,0,,1,6,,5,,,,,,6,0,,,,
daman&diu,total,2007,12,1,,3,,2,43,,31,,,,,,6,1,,,,
delhi ut,central,2007,27,22,,1,,28,1069,,4,,,,,,1,6,,,,
delhi ut,delhi ut total,2007,495,598,,34,,557,17037,,87,,,,,,41,138,,,,
delhi ut,east,2007,34,73,,7,,102,2239,,17,,,,,,4,16,,,,
delhi ut,grp(rly),2007,3,4,,0,,2,795,,0,,,,,,2,0,,,,
delhi ut,igi airport,2007,1,0,,0,,6,144,,1,,,,,,1,0,,,,
delhi ut,new delhi,2007,4,7,,1,,23,698,,7,,,,,,7,0,,,,
delhi ut,north,2007,22,33,,5,,33,747,,7,,,,,,3,6,,,,
delhi ut,north-east,2007,66,89,,2,,55,1287,,2,,,,,,5,17,,,,
delhi ut,north-west,2007,57,51,,4,,63,1841,,6,,,,,,2,7,,,,
delhi ut,outer,2007,102,121,,4,,85,1216,,12,,,,,,0,29,,,,
delhi ut,south,2007,68,83,,2,,75,3179,,19,,,,,,6,22,,,,
delhi ut,south-west,2007,51,51,,7,,47,1802,,9,,,,,,2,19,,,,
delhi ut,stf,2007,0,0,,1,,0,0,,0,,,,,,5,0,,,,
delhi ut,west,2007,60,64,,0,,38,2020,,3,,,,,,3,16,,,,
lakshadweep,lakshadweep,2007,0,1,,0,,0,20,,1,,,,,,0,0,,,,
lakshadweep,total,2007,0,1,,0,,0,20,,1,,,,,,0,0,,,,
puducherry,karaikal,2007,4,3,,0,,0,87,,29,,,,,,0,0,,,,
puducherry,pondicherry,2007,30,6,,1,,8,700,,116,,,,,,1,2,,,,
puducherry,total,2007,34,9,,1,,8,787,,145,,,,,,1,2,,,,
andhra pradesh,adilabad,2008,73,50,,3,,20,427,,100,,,,,,1,5,,,,
andhra pradesh,anantapur,2008,154,37,,10,,20,496,,51,,,,,,15,12,,,,
andhra pradesh,chittoor,2008,123,30,,6,,20,1321,,64,,,,,,20,26,,,,
andhra pradesh,cuddapah,2008,114,27,,2,,12,537,,143,,,,,,3,11,,,,
andhra pradesh,cyberabad,2008,197,80,,7,,81,3081,,74,,,,,,6,59,,,,
andhra pradesh,east godavari,2008,82,48,,0,,19,1189,,48,,,,,,36,23,,,,
andhra pradesh,guntakal rly.,2008,7,0,,0,,1,122,,0,,,,,,7,0,,,,
andhra pradesh,guntur,2008,159,48,,4,,25,1233,,64,,,,,,21,26,,,,
andhra pradesh,hyderabad city,2008,122,62,,10,,115,5200,,143,,,,,,42,41,,,,
andhra pradesh,karimnagar,2008,134,84,,1,,15,697,,153,,,,,,5,48,,,,
andhra pradesh,khammam,2008,123,70,,3,,9,560,,97,,,,,,8,26,,,,
andhra pradesh,krishna,2008,53,38,,0,,11,587,,13,,,,,,13,12,,,,
andhra pradesh,kurnool,2008,116,47,,14,,28,530,,158,,,,,,9,17,,,,
andhra pradesh,mahaboobnagar,2008,188,72,,9,,36,923,,65,,,,,,9,35,,,,
andhra pradesh,medak,2008,140,50,,7,,20,641,,57,,,,,,9,35,,,,
andhra pradesh,nalgonda,2008,121,90,,7,,31,551,,135,,,,,,7,32,,,,
andhra pradesh,nellore,2008,70,39,,4,,23,735,,43,,,,,,19,6,,,,
andhra pradesh,nizamabad,2008,153,31,,7,,31,686,,67,,,,,,6,16,,,,
andhra pradesh,prakasham,2008,75,30,,5,,12,413,,28,,,,,,10,5,,,,
andhra pradesh,ranga reddy,2008,91,37,,2,,8,184,,19,,,,,,2,19,,,,
andhra pradesh,secunderabad rly.,2008,10,2,,0,,2,371,,0,,,,,,6,0,,,,
andhra pradesh,srikakulam,2008,25,32,,2,,4,219,,8,,,,,,12,6,,,,
andhra pradesh,vijayawada city,2008,34,30,,1,,24,1176,,8,,,,,,13,9,,,,
andhra pradesh,vijayawada rly.,2008,1,0,,0,,3,306,,1,,,,,,28,0,,,,
andhra pradesh,visakha rural,2008,65,12,,0,,3,153,,159,,,,,,5,10,,,,
andhra pradesh,visakhapatnam,2008,32,29,,3,,28,1045,,14,,,,,,21,13,,,,
andhra pradesh,vizianagaram,2008,29,6,,0,,1,206,,12,,,,,,12,3,,,,
andhra pradesh,warangal,2008,121,59,,1,,3,455,,173,,,,,,14,36,,,,
andhra pradesh,west godavari,2008,78,117,,2,,18,1318,,33,,,,,,20,25,,,,
andhra pradesh,total,2008,2690,1257,,110,,623,25362,,1930,,,,,,379,556,,,,
arunachal pradesh,changlang,2008,6,2,,0,,7,49,,0,,,,,,0,0,,,,
arunachal pradesh,dibang valley,2008,1,3,,1,,1,36,,0,,,,,,0,0,,,,
arunachal pradesh,k/kumey,2008,3,2,,0,,1,4,,2,,,,,,0,0,,,,
arunachal pradesh,kameng east,2008,4,5,,2,,4,13,,1,,,,,,0,0,,,,
arunachal pradesh,kameng west,2008,1,0,,3,,0,20,,2,,,,,,1,0,,,,
arunachal pradesh,lohit,2008,11,3,,0,,6,43,,1,,,,,,0,0,,,,
arunachal pradesh,papum pare,2008,11,7,,5,,33,111,,2,,,,,,0,0,,,,
arunachal pradesh,siang east,2008,9,5,,2,,7,40,,0,,,,,,0,0,,,,
arunachal pradesh,siang upper,2008,1,0,,0,,2,12,,0,,,,,,0,0,,,,
arunachal pradesh,siang west,2008,6,13,,0,,1,51,,1,,,,,,0,0,,,,
arunachal pradesh,subansiri lower,2008,4,0,,0,,6,16,,1,,,,,,0,0,,,,
arunachal pradesh,subansiri upper,2008,4,2,,0,,4,13,,7,,,,,,0,0,,,,
arunachal pradesh,tawang,2008,2,0,,0,,1,10,,0,,,,,,0,0,,,,
arunachal pradesh,tirap,2008,7,0,,1,,6,24,,1,,,,,,0,0,,,,
arunachal pradesh,upper dibang valley,2008,2,0,,0,,0,3,,0,,,,,,0,0,,,,
arunachal pradesh,total,2008,72,42,,14,,79,445,,18,,,,,,1,0,,,,
assam,barpeta,2008,54,97,,14,,16,209,,277,,,,,,1,14,,,,
assam,baska,2008,67,23,,3,,7,35,,3,,,,,,1,4,,,,
assam,bongaigaon,2008,15,51,,7,,7,138,,83,,,,,,3,5,,,,
assam,c.i.d.,2008,0,0,,0,,0,1,,0,,,,,,0,0,,,,
assam,cachar,2008,56,72,,43,,23,640,,245,,,,,,3,13,,,,
assam,chirang,2008,24,25,,2,,4,57,,5,,,,,,0,0,,,,
